dataset,label,language_code,file_path,generator_id,speaker_id,gender,age_group,duration
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002776.flac,,S4257172100341298,Female,30-45,10.048
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002777.flac,,S4257172100341298,Female,30-45,9.183
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002778.flac,,S4257172100341298,Female,30-45,12.543
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002779.flac,,S4257172100341298,Female,30-45,6.87
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002780.flac,,S4257172100341298,Female,30-45,5.379
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002781.flac,,S4257172100341298,Female,30-45,9.856
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002782.flac,,S4257172100341298,Female,30-45,3.807
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002783.flac,,S4257172100341298,Female,30-45,7.839
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002784.flac,,S4257172100341298,Female,30-45,9.76
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002785.flac,,S4257172100341298,Female,30-45,11.967
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002786.flac,,S4257172100341298,Female,30-45,11.368
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002787.flac,,S4257172100341298,Female,30-45,7.072
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002788.flac,,S4257172100341298,Female,30-45,7.743
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002789.flac,,S4257172100341298,Female,30-45,8.896
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002790.flac,,S4257172100341298,Female,30-45,6.38
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002791.flac,,S4257172100341298,Female,30-45,9.471
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002792.flac,,S4257172100341298,Female,30-45,12.356
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002793.flac,,S4257172100341298,Female,30-45,8.236
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002794.flac,,S4257172100341298,Female,30-45,5.152
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002795.flac,,S4257172100341298,Female,30-45,3.09
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002796.flac,,S4257172100341298,Female,30-45,12.64
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002797.flac,,S4257172100341298,Female,30-45,11.583
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002798.flac,,S4257172100341298,Female,30-45,9.039
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002799.flac,,S4257172100341298,Female,30-45,9.279
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002800.flac,,S4257172100341298,Female,30-45,9.1
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002801.flac,,S4257172100341298,Female,30-45,2.943
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002802.flac,,S4257172100341298,Female,30-45,11.202
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002803.flac,,S4257172100341298,Female,30-45,5.054
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002804.flac,,S4257172100341298,Female,30-45,7.37
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002805.flac,,S4257172100341298,Female,30-45,10.683
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002806.flac,,S4257172100341298,Female,30-45,8.129
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002807.flac,,S4257172100341298,Female,30-45,7.84
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002808.flac,,S4257172100341298,Female,30-45,15.231
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002809.flac,,S4257172100341298,Female,30-45,5.534
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002810.flac,,S4257172100341298,Female,30-45,8.896
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002811.flac,,S4257172100341298,Female,30-45,10.817
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002812.flac,,S4257172100341298,Female,30-45,8.8
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002813.flac,,S4257172100341298,Female,30-45,8.322
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002814.flac,,S4257172100341298,Female,30-45,20.609
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002815.flac,,S4257172100341298,Female,30-45,8.0
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002816.flac,,S4257172100341298,Female,30-45,5.441
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002817.flac,,S4257172100341298,Female,30-45,4.542
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002818.flac,,S4257172100341298,Female,30-45,6.688
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002819.flac,,S4257172100341298,Female,30-45,10.817
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002820.flac,,S4257172100341298,Female,30-45,7.587
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002821.flac,,S4257172100341298,Female,30-45,4.558
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002822.flac,,S4257172100341298,Female,30-45,1.788
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002823.flac,,S4257172100341298,Female,30-45,7.732
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002824.flac,,S4257172100341298,Female,30-45,5.369
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002825.flac,,S4257172100341298,Female,30-45,10.774000000000001
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002826.flac,,S4257172100341298,Female,30-45,10.24
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002827.flac,,S4257172100341298,Female,30-45,11.26
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002828.flac,,S4257172100341298,Female,30-45,12.544
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002829.flac,,S4257172100341298,Female,30-45,5.245
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002830.flac,,S4257172100341298,Female,30-45,5.726
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002831.flac,,S4257172100341298,Female,30-45,8.798
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002832.flac,,S4257172100341298,Female,30-45,8.317
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002833.flac,,S4257172100341298,Female,30-45,9.567
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002834.flac,,S4257172100341298,Female,30-45,10.722
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002835.flac,,S4257172100341298,Female,30-45,10.188
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002836.flac,,S4257172100341298,Female,30-45,5.918
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002837.flac,,S4257172100341298,Female,30-45,5.423
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002838.flac,,S4257172100341298,Female,30-45,10.433
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002839.flac,,S4257172100341298,Female,30-45,8.03
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002840.flac,,S4257172100341298,Female,30-45,6.15
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002841.flac,,S4257172100341298,Female,30-45,3.904
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002842.flac,,S4257172100341298,Female,30-45,10.429
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002843.flac,,S4257172100341298,Female,30-45,9.836
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002844.flac,,S4257172100341298,Female,30-45,1.888
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002845.flac,,S4257172100341298,Female,30-45,13.696
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002846.flac,,S4257172100341298,Female,30-45,6.88
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002847.flac,,S4257172100341298,Female,30-45,1.371
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002848.flac,,S4257172100341298,Female,30-45,1.923
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002849.flac,,S4257172100341298,Female,30-45,8.51
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002850.flac,,S4257172100341298,Female,30-45,7.748
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002851.flac,,S4257172100341298,Female,30-45,6.304
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002852.flac,,S4257172100341298,Female,30-45,5.728
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002853.flac,,S4257172100341298,Female,30-45,4.98
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002854.flac,,S4257172100341298,Female,30-45,11.869
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002855.flac,,S4259085800390548,Male,18-30,15.887
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002856.flac,,S4259821900340368,Female,45-60,0.864
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002857.flac,,S4259477500384498,Male,30-45,1.409
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002858.flac,,S4259477500384498,Male,30-45,0.543
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002859.flac,,S4259477500384498,Male,30-45,0.35000000000000003
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002860.flac,,S4259477500384498,Male,30-45,0.449
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002861.flac,,S4259477500384498,Male,30-45,0.47000000000000003
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002862.flac,,S4259477500384498,Male,30-45,0.448
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002863.flac,,S4259477500384498,Male,30-45,0.927
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002864.flac,,S4259477500384498,Male,30-45,0.928
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002865.flac,,S4259477500384498,Male,30-45,0.357
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002866.flac,,S4259477500384498,Male,30-45,0.353
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002867.flac,,S4259477500384498,Male,30-45,0.421
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002868.flac,,S4259477500384498,Male,30-45,0.35100000000000003
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002869.flac,,S4259477500384498,Male,30-45,10.241
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002870.flac,,S4259477500384498,Male,30-45,20.401
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002871.flac,,S4259477500384498,Male,30-45,0.35100000000000003
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002872.flac,,S4259477500384498,Male,30-45,4.962
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002873.flac,,S4259477500384498,Male,30-45,0.35100000000000003
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002874.flac,,S4259477500384498,Male,30-45,5.631
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002875.flac,,S4259477500384498,Male,30-45,18.593
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002876.flac,,S4259477500384498,Male,30-45,5.727
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002877.flac,,S4259477500384498,Male,30-45,0.541
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002878.flac,,S4259477500384498,Male,30-45,3.04
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002879.flac,,S4259477500384498,Male,30-45,0.447
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002880.flac,,S4259477500384498,Male,30-45,0.924
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002881.flac,,S4259477500384498,Male,30-45,0.917
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002882.flac,,S4259477500384498,Male,30-45,8.418
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002883.flac,,S4259477500384498,Male,30-45,6.496
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002884.flac,,S4258937900372385,Male,18-30,1.774
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002885.flac,,S4258937900372385,Male,18-30,3.029
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002886.flac,,S4258937900372385,Male,18-30,2.667
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002887.flac,,S4258937900372385,Male,18-30,2.176
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002888.flac,,S4258937900372385,Male,18-30,10.143
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002889.flac,,S4258937900372385,Male,18-30,0.375
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002890.flac,,S4258937900372385,Male,18-30,0.887
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002891.flac,,S4258937900372385,Male,18-30,5.373
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002892.flac,,S4258937900372385,Male,18-30,0.545
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002893.flac,,S4258937900372385,Male,18-30,5.534
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002894.flac,,S4258937900372385,Male,18-30,11.041
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002895.flac,,S4258937900372385,Male,18-30,0.379
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002896.flac,,S4258937900372385,Male,18-30,3.52
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002897.flac,,S4258937900372385,Male,18-30,0.651
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002898.flac,,S4258937900372385,Male,18-30,1.363
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002899.flac,,S4258937900372385,Male,18-30,3.657
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002900.flac,,S4258937900372385,Male,18-30,0.34800000000000003
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002901.flac,,S4258937900372385,Male,18-30,1.87
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002902.flac,,S4258937900372385,Male,18-30,0.609
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002903.flac,,S4258937900372385,Male,18-30,6.536
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002904.flac,,S4258937900372385,Male,18-30,1.663
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002905.flac,,S4258937900372385,Male,18-30,4.036
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002906.flac,,S4258937900372385,Male,18-30,0.979
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002907.flac,,S4256622000332942,Female,18-30,0.544
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002908.flac,,S4256622000332942,Female,18-30,0.639
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002909.flac,,S4256622000332942,Female,18-30,3.808
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002910.flac,,S4256622000332942,Female,18-30,2.317
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002911.flac,,S4256622000332942,Female,18-30,4.96
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002912.flac,,S4256622000332942,Female,18-30,5.132
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002913.flac,,S4256622000332942,Female,18-30,5.318
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002914.flac,,S4256622000332942,Female,18-30,7.169
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002915.flac,,S4256622000332942,Female,18-30,0.354
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002916.flac,,S4257965200389719,Female,60+,1.091
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002917.flac,,S4258956900317775,Female,18-30,0.353
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002918.flac,,S4258956900317775,Female,18-30,0.742
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002919.flac,,S4258956900317775,Female,18-30,0.705
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002920.flac,,S4258956900317775,Female,18-30,0.638
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002921.flac,,S4258956900317775,Female,18-30,1.282
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002922.flac,,S4258956900317775,Female,18-30,0.544
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002923.flac,,S4258956900317775,Female,18-30,2.942
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002924.flac,,S4258956900317775,Female,18-30,2.176
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002925.flac,,S4258956900317775,Female,18-30,0.542
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002926.flac,,S4258956900317775,Female,18-30,6.112
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002927.flac,,S4258956900317775,Female,18-30,3.232
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002928.flac,,S4258956900317775,Female,18-30,0.8320000000000001
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002929.flac,,S4258956900317775,Female,18-30,0.8320000000000001
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002930.flac,,S4258956900317775,Female,18-30,9.856
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002931.flac,,S4258956900317775,Female,18-30,1.887
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002932.flac,,S4258956900317775,Female,18-30,0.462
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002933.flac,,S4258956900317775,Female,18-30,1.794
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002934.flac,,S4258956900317775,Female,18-30,0.328
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002935.flac,,S4258956900317775,Female,18-30,2.079
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002936.flac,,S4258956900317775,Female,18-30,2.275
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002937.flac,,S4258956900317775,Female,18-30,0.542
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002938.flac,,S4258956900317775,Female,18-30,0.445
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002939.flac,,S4258956900317775,Female,18-30,3.185
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002940.flac,,S4258956900317775,Female,18-30,0.553
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002941.flac,,S4258956900317775,Female,18-30,0.659
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002942.flac,,S4258956900317775,Female,18-30,0.638
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002943.flac,,S4259371000305551,Male,18-30,2.686
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002944.flac,,S4259371000305551,Male,18-30,5.358
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002945.flac,,S4259371000305551,Male,18-30,5.441
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002946.flac,,S4259371000305551,Male,18-30,0.352
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002947.flac,,S4259371000305551,Male,18-30,0.544
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002948.flac,,S4259371000305551,Male,18-30,6.689
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002949.flac,,S4259371000305551,Male,18-30,2.3689999999999998
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002950.flac,,S4259371000305551,Male,18-30,3.872
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002951.flac,,S4259371000305551,Male,18-30,6.4
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002952.flac,,S4259371000305551,Male,18-30,4.791
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002953.flac,,S4259371000305551,Male,18-30,4.595
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002954.flac,,S4259371000305551,Male,18-30,0.47000000000000003
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002955.flac,,S4259371000305551,Male,18-30,7.051
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002956.flac,,S4259371000305551,Male,18-30,4.0
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002957.flac,,S4259371000305551,Male,18-30,0.544
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002958.flac,,S4259371000305551,Male,18-30,2.848
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002959.flac,,S4259371000305551,Male,18-30,0.642
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002960.flac,,S4259371000305551,Male,18-30,0.35100000000000003
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002961.flac,,S4259371000305551,Male,18-30,3.71
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002962.flac,,S4259371000305551,Male,18-30,0.542
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002963.flac,,S4259371000305551,Male,18-30,4.3870000000000005
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002964.flac,,S4259371000305551,Male,18-30,0.548
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002965.flac,,S4259371000305551,Male,18-30,8.131
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002966.flac,,S4259371000305551,Male,18-30,4.096
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002967.flac,,S4259371000305551,Male,18-30,0.737
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002968.flac,,S4259371000305551,Male,18-30,2.942
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002969.flac,,S4259371000305551,Male,18-30,2.083
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002970.flac,,S4259371000305551,Male,18-30,0.543
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002971.flac,,S4259129600313892,Female,30-45,19.647
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002972.flac,,S4259129600313892,Female,30-45,8.462
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002973.flac,,S4259129600313892,Female,30-45,6.393
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002974.flac,,S4259129600313892,Female,30-45,5.3629999999999995
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002975.flac,,S4259129600313892,Female,30-45,14.463
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002976.flac,,S4259129600313892,Female,30-45,6.978
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002977.flac,,S4259129600313892,Female,30-45,7.553
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002978.flac,,S4259129600313892,Female,30-45,10.432
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002979.flac,,S4259129600313892,Female,30-45,12.161
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002980.flac,,S4259129600313892,Female,30-45,7.744
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002981.flac,,S4259129600313892,Female,30-45,5.536
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002982.flac,,S4259129600313892,Female,30-45,24.354
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002983.flac,,S4259129600313892,Female,30-45,10.434
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002984.flac,,S4259129600313892,Female,30-45,6.209
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002985.flac,,S4259129600313892,Female,30-45,9.183
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002986.flac,,S4259129600313892,Female,30-45,5.822
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002987.flac,,S4259129600313892,Female,30-45,13.408
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002988.flac,,S4259129600313892,Female,30-45,8.416
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002989.flac,,S4259129600313892,Female,30-45,12.355
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002990.flac,,S4259129600313892,Female,30-45,8.897
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002991.flac,,S4259129600313892,Female,30-45,8.225
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002992.flac,,S4259129600313892,Female,30-45,7.074
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002993.flac,,S4259129600313892,Female,30-45,8.994
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002994.flac,,S4259129600313892,Female,30-45,7.939
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002995.flac,,S4259129600313892,Female,30-45,7.746
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002996.flac,,S4259129600313892,Female,30-45,14.272
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002997.flac,,S4259129600313892,Female,30-45,9.377
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002998.flac,,S4259129600313892,Female,30-45,14.464
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_002999.flac,,S4259129600313892,Female,30-45,5.447
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_003000.flac,,S4259129600313892,Female,30-45,9.183
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_003001.flac,,S4259129600313892,Female,30-45,8.704
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_003002.flac,,S4259129600313892,Female,30-45,6.401
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_003003.flac,,S4259129600313892,Female,30-45,7.072
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_003004.flac,,S4259129600313892,Female,30-45,6.399
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_003005.flac,,S4259129600313892,Female,30-45,12.544
indicvoices,bona_fide,kn,datasets/raw/indicvoices/kn/kn_003006.flac,,S4259129600313892,Female,30-45,14.368
